N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,4,0,17,1.2210137168909452,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,18,1.2261318432049928,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,19,1.159698342743407,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,20,1.1937510904230362,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,21,1.215895590576898,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,22,1.2158955905768982,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,23,1.1818428428972692,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,24,1.203987343051131,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,25,1.2210137168909454,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,26,1.2329219644167129,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,27,1.2158955905768982,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,28,1.1988692167370834,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,0,29,1.159698342743407,1.159698342743404,"[0.01427084, -0.17683061]",0,0,0
100,0.01,0.1,4,1,0,6.865573100623486,3.174335572395112,"[0.02751136, -0.53573881]",0,0,0
100,0.01,0.1,4,1,1,4.671685015197545,2.884427004519793,"[0.29686142, 0.2416885]",0,0,0
100,0.01,0.1,4,1,2,3.570176281756318,2.60892157823827,"[0.29686142, 0.18057438]",0,0,0
100,0.01,0.1,4,1,3,3.104601292267498,1.714840073703133,"[0.02751136, 0.2416885]",0,0,0
100,0.01,0.1,4,1,4,2.776321812011036,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,5,2.3946007686753465,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,6,1.897080148569653,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
